¶mÂí¥«°Ï,¯²¸î¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¯²¸î¦~¤ë¤é,¯²¸îµ§´É¼Æ,¯²¸î¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,¦³µLªþ³Ã­Ñ,Á`ÃB¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,¯²ª÷Á`ÃB¤¸,³Æµù,½s¸¹
«n¤Ù°Ï,¤g¦a,´f´¼¬q1~30¦a¸¹,805.18,¦í,,,1041016,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,166100,206,,0.0,0,,RPTOMLTKIIKFFCB28CC
«n¤Ù°Ï,¤g¦a,´f´¼¬q1~30¦a¸¹,805.18,¦í,,,1041016,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,166100,206,,0.0,0,,RPUOMLTKIIKFFCB38CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ï¤j®eªF¤@µó1~30¸¹,0.0,¦í,,,1040930,¤g¦a0«Øª«1¨®¦ì1,¥|¼h,6,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810214,166.91,3,2,2,¦³,µL,µL,14000,84,©Y¹D¥­­±,0.0,0,,RPRPMLTKIIKFFCB18CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï©÷¥­ªF¤G¸ô91~120¸¹,124.82,¦í,,,1041014,¤g¦a2«Øª«1¨®¦ì0,¥þ,5,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950620,320.3,5,2,3,¦³,µL,¦³,58889,184,,0.0,0,,RPOOMLTKIIKFFBB67CC
¤j¶®°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¤j¶®°Ï»O¤¤¥«¤j¶®°Ï¶®¼æ¸ô¥|¬q661«Ñ31~60¸¹,23.41,¦í,,,1041009,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1030224,112.51,2,2,2,¦³,¦³,¦³,20000,178,©Y¹D¾÷±ñ,0.0,0,,RPRNMLTKIIKFFFL66CC
¨F³À°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¨F³À°Ï®Ê¤å¸ô149«Ñ31~60¸¹,84.0,¦í,,,1041020,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1021017,184.76,4,2,3,¦³,µL,¦³,22000,119,,0.0,0,,RPWNMLKLIIKFFCL68CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°ÏªQ¦Ë¸ô¤G¬q346«Ñ1~30¸¹,5545.0,¦í,,,1041019,¤g¦a1«Øª«1¨®¦ì1,¤@¼h,12,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031022,114.11,0,0,0,µL,µL,µL,60000,526,©Y¹D¥­­±,7.7,0,,RPSNMLKLIIKFFBB17CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¼w¤Æµó1~30¸¹,12.55,¦í,,,1040925,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0680109,68.09,2,1,1,¦³,µL,µL,8000,117,,0.0,0,,RPOOMLKLIIKFFBB86CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï±R¼w¸ô¤@¬q481~510¸¹,114.0,¦í,,,1041015,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0910422,115.23,2,2,1,¦³,µL,¦³,10000,87,,0.0,0,,RPPOMLKLIIKFFBB96CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï«C®q¸ô¤@¬q31~60¸¹,100.0,¦í,,,1041015,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0750120,258.67,2,2,2,¦³,µL,µL,33000,128,,0.0,0,,RPQPMLKLIIKFFBB17CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï«C®qªFµó1~30¸¹,10.62,¦í,,,1041002,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951225,97.96,2,1,1,¦³,¦³,¦³,16000,163,,0.0,0,,RPUPMLKLIIKFFBB57CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¥Ã©M¤@±µ31~60¸¹,84.0,¦í,,,1041014,¤g¦a1«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,°Ó·~¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0630705,105.04,4,2,1,¦³,µL,µL,18000,171,,0.0,0,,RPUNMLKLIIKFFAB27CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è°Ï¤¤¬üµó601~630¸¹,32.76,¦í,,,1040928,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,6,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830622,181.73,3,2,2,¦³,¦³,¦³,26000,143,©Y¹D¾÷±ñ,0.0,0,,RPXNMLKLIIKFFAB57CC
¤¤°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤¤°Ï¥ÁÅv¸ô151~180¸¹,1.93,°Ó,,,1040929,¤g¦a2«Øª«1¨®¦ì0,¤Q¤­¼h,28,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0860131,37.39,1,0,1,¦³,¦³,¦³,5500,147,,0.0,0,,RPSOMLKLIIKFFAB17CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~30¸¹,6.72,°Ó,,,1040925,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,26,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,102.75,0,0,0,µL,¦³,¦³,23000,224,©Y¹D¥­­±,0.0,0,¯²ª÷§t¨®¦ì¡BºÞ²z¶O,RPXNMLKLIIKFFCB77CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤å¤ß«n¸ô271~300¸¹,27.17,°Ó,,,1040925,¤g¦a1«Øª«1¨®¦ì2,¤Q¥|¼h,29,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1031125,318.99,4,2,3,¦³,µL,¦³,50000,157,©Y¹D¥­­±,53.92,0,,RPUOMLKLIIKFFCB57CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤G¸ô61~90¸¹,46.0,¨ä¥L,,,1040929,¤g¦a1«Øª«1¨®¦ì2,¤E¼h,14,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940825,331.51,3,2,2,¦³,¦³,¦³,53000,160,©Y¹D¥­­±,50.3,0,,RPQPMLKLIIKFFCB27CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¼[¸ô151~180¸¹,14.13,¦í,,,1040929,¤g¦a1«Øª«1¨®¦ì1,¤G¤Q¼h,20,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0880624,173.63,3,2,2,¦³,¦³,¦³,29500,170,©Y¹D¾÷±ñ,11.81,0,,RPTPMLKLIIKFFCB57CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ïªe«n¸ô¥|¬q151~180¸¹,22.44,¦í,,,1041019,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,14,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0861020,81.67,0,1,1,¦³,¦³,¦³,15000,184,,0.0,0,,RPQPMLLLIIKFFCB37CC
«n¤Ù°Ï,«Øª«,»O¤¤¥««n¤Ù°Ïªe«n¸ô¥|¬q151~180¸¹,0.0,¦í,,,1041019,¤g¦a0«Øª«1¨®¦ì0,¤G¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0861020,44.63,2,0,1,¦³,¦³,¦³,10000,224,,0.0,0,,RPRPMLLLIIKFFCB47CC
«n°Ï,«Øª«,»O¤¤¥««n°Ï©¾©ú«n¸ô781~810¸¹,0.0,¦í,,,1040926,¤g¦a0«Øª«1¨®¦ì0,¤Q¥|¼h,18,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0931224,118.82000000000001,3,2,2,¦³,¦³,¦³,20000,168,,0.0,0,,RPUNMLLLIIKFFAB37CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤T¥Á¸ô¤@¬q50«Ñ1~30¸¹,110.26,¦í,,,1040922,¤g¦a2«Øª«1¨®¦ì0,¤Q¤T¼h,19,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840113,30.85,1,0,1,¦³,¦³,¦³,4000,130,,0.0,0,,RPOOMLLLIIKFFAB86CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤u¾Ç¥_¸ô61~90¸¹,1.83,°Ó,,,1040923,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,18,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850506,30.21,1,0,1,¦³,¦³,¦³,5500,182,,0.0,0,,RPOPMLLLIIKFFAB96CC
«n°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n°Ï¤u¾Ç¥_¸ô61~90¸¹,1.72,°Ó,,,1041001,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,18,®M©Ð(1©Ð1ÆU1½Ã),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850506,28.64,1,0,1,¦³,¦³,¦³,5500,192,,0.0,0,,RPPPMLLLIIKFFAB07CC
¥_°Ï,«Øª«,»O¤¤¥«¥_°ÏÀA²»µó31~60¸¹,12.23,¨ä¥L,,,1041020,¤g¦a0«Øª«1¨®¦ì0,¤G¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0661024,180.73,2,1,1,¦³,µL,µL,9500,53,,0.0,0,,RPWNMLLLIIKFFBB67CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°ÏµØ´Iµó61~90¸¹,4.54,¦í,,,1041008,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830725,29.79,1,0,1,¦³,µL,¦³,4900,164,,0.0,0,,RPOPMLLLIIKFFBB07CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï°ê®õµó91~120¸¹,21.54,¦í,,,1041020,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,5,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0720625,90.32,3,2,2,¦³,µL,µL,8500,94,,0.0,0,,RPPPMLLLIIKFFBB17CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï±ö¤tªF¸ô¥|¬q91~120¸¹,6.72,¦í,,,1041019,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,17,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0831222,79.46000000000001,1,1,1,¦³,¦³,¦³,11000,138,,0.0,0,,RPRPMLLLIIKFFBB37CC
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï¤j·½¤G¤Q¤@µó1~30¸¹,121.11,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1041015,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820417,211.98,5,2,4,¦³,µL,µL,18000,85,,0.0,0,,RPPNMLLLIIKFFHL58CC
¤Ó¥­°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤Ó¥­°Ï«Ø¿³¸ô242«Ñ1~30¸¹,60.0,¦í,,,1041012,¤g¦a1«Øª«1¨®¦ì0,¥þ,1,³z¤Ñ­í,¦í®a¥Î,¿j³y,0621224,37.95,2,2,1,¦³,µL,µL,5500,145,,0.0,0,,RPTNMLMLIIKFFHL56DC
¤j¶®°Ï,«Øª«,»O¤¤¥«¤j¶®°Ï«e§ø¸ô31~60¸¹,16.52,¦í,,,1041010,¤g¦a0«Øª«1¨®¦ì0,¤T¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830114,134.16,3,2,2,¦³,µL,µL,11000,82,,0.0,0,,RPVNMLMLIIKFFFL09CC
Â×­ì°Ï,¤g¦a,¤T©M¬q31~60¦a¸¹,405.22,¨ä¥L,,,1041005,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,24500,60,,0.0,0,,RPTNMLMLIIKFFAL38CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_°Ï©¾©ú¸ô421~450¸¹,31.89,¦í,,,1041014,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,20,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0791128,377.99,0,0,0,µL,µL,µL,40000,106,©Y¹D¥­­±,0.0,0,,RPUPMLMLIIKFFBB77CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï±R¼w¤K¸ô¤@¬q61~90¸¹,74.53,¦í,,,1041020,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0880825,182.15,5,3,3,¦³,µL,µL,30000,165,,0.0,0,,RPXPMLMLIIKFFBB08CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï­xºaµó1~30¸¹,2529.45,¦í,,,1041017,¤g¦a1«Øª«1¨®¦ì1,¤G¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0991203,116.64,2,2,1,¦³,¦³,¦³,15000,129,©Y¹D¥­­±,0.0,0,¯²ª÷§tºÞ²z¶O1497¤¸¤Î¨®¦ì,RPPQMLMLIIKFFBB37CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ïªe«n¸ô¥|¬q241~270¸¹,35.8,¦í,,,1040630,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,11,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0990513,262.56,0,0,0,µL,µL,¦³,85000,324,,0.0,0,,RPTOMLMLIIKFFCB67CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¸ô481~510¸¹,10.59,¨ä¥L,,,1040916,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,29,¿ì¤½°Ó·~¤j¼Ó,¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,1011219,180.2,0,0,0,µL,¦³,µL,40000,222,©Y¹D¥­­±,20.0,0,,RPUOMLMLIIKFFCB77CC
¦è¤Ù°Ï,«Øª«,»O¤¤¥«¦è¤Ù°Ï¦è¤Ù¸ô¤T¬q91~120¸¹,79.2,,,,1041001,¤g¦a0«Øª«0¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,2,©±­±(©±¾Q),¦í°Ó¥Î,¥[±j¿j³y,0790502,132.13,3,0,2,¦³,µL,¦³,33000,250,,0.0,0,,RPPPMLMLIIKFFCB37CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¬Ó«°µó61~90¸¹,28.9,¦í,,,1041020,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960625,180.34,3,2,2,¦³,¦³,¦³,14500,80,,0.0,0,,RPPPMLNLIIKFFCB47CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¤Qµó241~270¸¹,11.31,¦í,,,1030904,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,24,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830721,155.52,3,2,2,¦³,¦³,µL,23000,148,,0.0,0,°_¯²¤é:104/10/11¯²ª÷Á`ÃB§tµ|¡C,RPRPMLNLIIKFFCB67CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¤Qµó241~270¸¹,12.34,¦í,,,1041011,¤g¦a1«Øª«1¨®¦ì0,¤Q¤­¼h,24,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830721,176.5,4,2,2,¦³,¦³,µL,27000,153,,0.0,0,°_¯²¤é:104/11/10¯²ª÷Á`ÃB§tµ|¡C,RPOQMLNLIIKFFCB47CC
¦è¤Ù°Ï,¤g¦a,¼sºÖ¬q121~150¦a¸¹,1551.82,¤u,,,1041014,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,65000,42,,0.0,0,,RPUQMLNLIIKFFCB08CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¶i¤Æ¥_¸ô301~330¸¹,5.33,°Ó,,,1041013,¤g¦a2«Øª«1¨®¦ì0,¤­¼h,18,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941208,67.61,1,1,1,¦³,¦³,¦³,15000,222,,0.0,0,,RPPPMLNLIIKFFBB37CC
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¶i¤Æ¥_¸ô301~330¸¹,7.28,°Ó,,,1041010,¤g¦a2«Øª«1¨®¦ì0,¤Q¤­¼h,18,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0941208,83.96000000000001,1,1,1,¦³,¦³,¦³,16000,191,,0.0,0,,RPTQMLNLIIKFFBB87CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤½¯q¸ô211~240¸¹,212.41,¦í,,,1041012,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870918,207.70999999999998,4,2,2,¦³,¦³,µL,25000,120,,0.0,0,°_¯²¤é:104/11/10¯²ª÷Á`ÃB§tµ|¡C,RPSOMLNLIIKFFAB47CC
¤j¨½°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¤j¨½°Ï°ê¤¤¸ô211~240¸¹,2050.0,¨ä¥L,,,1041021,¤g¦a2«Øª«2¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,1,¤u¼t,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,0760813,1035.18,0,0,0,µL,µL,µL,130000,,,0.0,0,,RPRNMLNLIIKFFGL88CC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°ÏªQ¦Ë¸ô¤G¬q107«Ñ61~90¸¹,13.6,¦í,,,1041003,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,8,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820803,82.89,2,2,2,¦³,¦³,¦³,8500,103,,0.0,0,,RPUPMLNLIIKFFBB97DC
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_¤Ù°Ï¥_¤Ù¸ô181~210¸¹,17.3,¦í,,,1041010,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810826,101.86000000000001,2,2,2,¦³,µL,¦³,10000,98,,0.0,0,,RPVPMLNLIIKFFBB08DC
¤Ó¥­°Ï,¤g¦a,ªø¦w¬q121~150¦a¸¹,131.96,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1041011,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,¦³,6000,45,,0.0,0,¥»¤g¦a§t¥¼«O¦s«Øª«¡A¥X¯²¬°®M©Ð¡A¥X¯²­±¿n¡G18.86¥­¤è¤½¤Ø,RPUNMLNLIIKFFHL76DC
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¶êÀô¥_¸ô¤G¬q391~420¸¹,494.74,¦í,,,1041014,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,3,©±­±(©±¾Q),¤u·~¥Î,¥[±j¿j³y,0600331,377.08,0,0,0,µL,µL,µL,22000,58,,0.0,0,,RPPNMLQLIIKFFAL48DC
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï«Ø¼wµó418«Ñ16§Ë31~60¸¹,317.0,¦í,,,1040930,¤g¦a2«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í¤u¥Î,¥[±j¿j³y,0750701,374.08,0,0,0,µL,µL,¦³,19000,51,,0.0,0,,RPQOMLQLIIKFFAB67DC
ªF°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«ªF°Ï¤Q¥ÒªF¸ô361~390¸¹,78.2,°Ó,,,1041022,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0950926,213.04,0,0,0,µL,µL,µL,27000,127,,0.0,0,,RPRNMLQLIIKFFAB57CC
¦è°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è°Ï¤T¤¤¸ô140«Ñ1~30¸¹,135.0,¦í,,,1041008,¤g¦a3«Øª«1¨®¦ì0,¥þ,2,³z¤Ñ­í,¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0620712,110.12,4,2,2,¦³,µL,¦³,15000,136,,0.0,0,,RPVNMLQLIIKFFAB97CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¤Q¤Gµó601~630¸¹,2812.58,¦í,,,1041016,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,1,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0850712,70.5,0,0,0,µL,¦³,µL,20000,284,,0.0,0,°_¯²¤é:104/11/01¯²ª÷Á`ÃB§tµ|¡C,RPOOMLQLIIKFFCB57CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¦è¤Ù¸ô¤G¬q91~120¸¹,50.0,¨ä¥L,,,1041026,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,5,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0740314,112.16,2,2,2,¦³,µL,µL,28000,250,,0.0,0,,RPWOMLQLIIKFFCB38CC
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï»OÆW¤j¹D¤G¬q871~900¸¹,3.33,¦í,,,1040930,¤g¦a1«Øª«1¨®¦ì0,¤Q¥|¼h,14,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0951124,37.28,1,1,1,¦³,¦³,¦³,13000,349,,0.0,0,¯²ª÷§tºÞ²z¶O,RPQPMLQLIIKFFCB87CC
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¼[¤­µó331~360¸¹,28.47,¦í,,,1041020,¤g¦a1«Øª«1¨®¦ì1,¨£¨ä¥Lµn°O¨Æ¶µ,25,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0841024,220.0,4,0,2,¦³,¦³,µL,28000,127,©Y¹D¥­­±,10.69,0,,RPQPMLRLIIKFFCB97CC
