¶mÂí¥«°Ï,¯²¸î¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¯²¸î¦~¤ë¤é,¯²¸îµ§´É¼Æ,¯²¸î¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,¦³µLªþ³Ã­Ñ,Á`ÃB¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¯²¸îÁ`­±¿n¥­¤è¤½¤Ø,¯²ª÷Á`ÃB¤¸,³Æµù,½s¸¹
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï«n¨Ê¸ô151~180¸¹,17.31,¦í,,,1050331,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0811110,145.38,1,3,3,¦³,¦³,¦³,16500,113,,0.0,0,,RPSOMLTKMHLFFGE66CC
»ñ¤s°Ï,«Øª«,°ª¶¯¥«»ñ¤s°Ï¸Û¼wµó91~120¸¹,0.0,¦í,,,1050325,¤g¦a0«Øª«1¨®¦ì0,¤T¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0890725,192.78,4,2,2,¦³,¦³,µL,13500,70,,0.0,0,,RPWOMLTKMHLFFGE07CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤¤¤s¦è¸ô91~120¸¹,41.0,¦í,,,1050419,¤g¦a2«Øª«1¨®¦ì0,¤@¼h,4,©±­±(©±¾Q),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0810530,14.0,0,0,0,µL,µL,µL,13000,929,,0.0,0,,RPXOMLTKMHLFFGE17CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¤å«H¸ô211~240¸¹,13.79,¦í,,,1050402,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,11,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0851002,125.92,4,2,2,¦³,¦³,¦³,22000,175,,0.0,0,,RPXNMLTKMHLFFAE09CC
­d¶®°Ï,¨®¦ì,°ª¶¯¥«­d¶®°Ï·s¥ú¸ô62«Ñ1~30¸¹,0.0,°Ó,,,1050411,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,0.0,0,0,0,¦³,¦³,µL,1800,,©Y¹D¥­­±,12.65,1800,,RPRNMLTKMHLFFBE58CC
­d¶®°Ï,«Øª«,°ª¶¯¥«­d¶®°Ï·s¥ú¸ô62«Ñ1~30¸¹,0.0,°Ó,,,1050418,¤g¦a0«Øª«1¨®¦ì0,¤G¤Q¥|¼h,35,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860421,120.6,3,2,2,¦³,¦³,¦³,14000,116,,0.0,0,,RPSNMLTKMHLFFBE68CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¤¤¤s¤G¸ô451~480¸¹,10.4,°Ó,,,1050415,¤g¦a3«Øª«1¨®¦ì0,¤Q¤G¼h,14,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0670821,79.39,3,1,1,¦³,µL,µL,11000,139,,0.0,0,,RPPNMLKLMHLFFBE57CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï©M¥­¤@¸ô271~300¸¹,36.36,°Ó,,,1050415,¤g¦a2«Øª«1¨®¦ì0,¤T¼h,11,¿ì¤½°Ó·~¤j¼Ó,,¿ûµ¬²V¾®¤g³y,0701020,252.95,3,3,1,¦³,¦³,µL,27000,107,,0.0,0,,RPWNMLKLMHLFFBE28CC
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï¤¹¤åµó31~60¸¹,36.7,°Ó,,,1050410,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940624,36.7,1,1,1,¦³,µL,¦³,27000,736,,0.0,0,,RPVNMLKLMHLFFAE08CC
«eª÷°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eª÷°Ï¤¹¤åµó31~60¸¹,55.38,°Ó,,,1050410,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0940624,55.38,1,1,1,¦³,µL,¦³,27000,488,,0.0,0,,RPWNMLKLMHLFFAE18CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥««eÂí°Ï¤¤¤s¤G¸ô1~30¸¹,21.4,°Ó,,,1050414,¤g¦a2«Øª«2¨®¦ì3,¤G¤Q¤@¼h,28,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0870714,533.75,0,0,0,µL,µL,µL,80000,150,©Y¹D¥­­±,46.14,0,,RPUNMLKLMHLFFCE18CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¾G©M¸ô31~60¸¹,5.52,¦í,,,1050415,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤C¼h,27,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860527,159.11,3,2,2,¦³,¦³,¦³,22000,138,,0.0,0,,RPPOMLKLMHLFFCE77CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¥úµØ¤@¸ô181~210¸¹,1818.0,°Ó,,,1050415,¤g¦a2«Øª«1¨®¦ì0,¤Q¼h,25,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0810629,176.7,0,0,0,µL,µL,µL,15000,85,,0.0,0,,RPVNMLKLMHLFFBE28DC
¤T¥Á°Ï,«Øª«,°ª¶¯¥«¤T¥Á°ÏµØ¼wµó31~60¸¹,0.0,°Ó,,,1050418,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,23,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0810311,174.19,0,0,0,µL,¦³,µL,17000,98,,0.0,0,,RPPOMLKLMHLFFDE87CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¥ªÀç°Ï¤å¤Ñ¸ô121~150¸¹,12.13,°Ó,,,1050401,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021111,166.17000000000002,3,2,2,¦³,¦³,¦³,31000,187,©Y¹D¥­­±,18.64,0,,RPUOMLKLMHLFFEE48CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«¤T¥Á°Ï¼á²M¸ô571~600¸¹,41.99,¦í,,,1050420,¤g¦a1«Øª«1¨®¦ì1,¨£¨ä¥Lµn°O¨Æ¶µ,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,1010815,398.62,0,0,0,µL,µL,¦³,128000,321,©Y¹D¥­­±,19.32,0,,RPSNMLLLMHLFFDE18CC
«eÂí°Ï,«Øª«,°ª¶¯¥««eÂí°Ï¤¤¤s¤G¸ô91~120¸¹,21.46,°Ó,,,1050325,¤g¦a0«Øª«1¨®¦ì0,¥|¼h,24,¿ì¤½°Ó·~¤j¼Ó,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0820730,333.99,0,0,0,µL,¦³,µL,58000,174,,0.0,0,,RPUNMLLLMHLFFCE28CC
·s¿³°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·s¿³°Ï´_¿³¤@¸ô61~90¸¹,36.42,°Ó,,,1050418,¤g¦a1«Øª«2¨®¦ì0,¤@¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0771019,378.55,0,0,0,µL,µL,µL,65000,172,,0.0,0,,RPRNMLLLMHLFFBE87CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¦¿³£µó61~90¸¹,47.75,¦í,,,1050408,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,4,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¥[±j¿j³y,0540516,101.86,3,2,2,¦³,µL,µL,10000,98,,0.0,0,,RPVNMLLLMHLFFBE28CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°Ï¼Ö¤¯¸ô146«Ñ1~30¸¹,2756.12,¦í,,,1050414,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0680206,107.16,3,1,2,¦³,µL,¦³,15000,140,,0.0,0,,RPXNMLLLMHLFFBE48CC
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏºÖ«Øµó301~330¸¹,19.16,¦í,,,1050409,¤g¦a1«Øª«1¨®¦ì0,¤»¼h,17,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0770627,181.61,4,2,2,¦³,µL,¦³,16000,88,,0.0,0,,RPUNMLMLMHLFFBE28CC
·s¿³°Ï,«Øª«,°ª¶¯¥«·s¿³°Ï¤å¾î¤G¸ô151~180¸¹,0.0,°Ó,,,1050329,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,3,©±­±(©±¾Q),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0551024,69.3,0,0,0,µL,µL,µL,110000,1587,,0.0,0,¯²ª÷:²Ä1-2¦~.¨C¤ë11¸U¡F²Ä3-5¦~.¨C¤ë12.5¸U,RPSOMLMLMHLFFBE18CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¬ü³N¥_¤T¸ô181~210¸¹,6.51,¦í,,,1050420,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥¦µn°O¨Æ¶µ,¨£¨ä¥¦µn°O¨Æ¶µ,1041007,67.85,2,1,1,¦³,¦³,¦³,18000,265,,0.0,0,,RPXNMLMLMHLFFAE48CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¤j¶¶¤@¸ô451~480¸¹,11.5,¦í,,,1050404,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960402,97.48,2,2,1,¦³,µL,¦³,16500,169,,0.0,0,,RPOOMLMLMHLFFAE67CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï«ØªZ¸ô181~210¸¹,0.0,°Ó,,,1050420,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),,¿ûµ¬²V¾®¤g³y,0790322,105.24,0,0,0,µL,¦³,µL,11000,105,,0.0,0,¦¹«Ø¸¹¬°¤@+¤G+¤T¼h+ÃM¼Ó¡A¯²«È¥u©Ó¯²¤@+¤G¼h+ÃM¼Ó¡A«Î¥D¦Û¦í¤T¼h¡A©Ò¥H¥¼¿é¤J¦a©W©W¼Æ¡C,RPTNMLMLMHLFFDE38CC
¤T¥Á°Ï,«Øª«,°ª¶¯¥«¤T¥Á°Ï¤Ñ²»¤G¸ô1~30¸¹,0.0,,,,1050421,¤g¦a0«Øª«1¨®¦ì0,¤T¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1030831,110.46,2,2,1,¦³,µL,¦³,20000,181,,0.0,0,,RPVNMLMLMHLFFDE58CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï­«¸q¸ô1~30¸¹,38.38,°Ó,,,1050401,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥¦µn°O¨Æ¶µ,15,©±­±(©±¾Q),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,1010530,367.51,2,2,2,¦³,¦³,µL,74000,201,,0.0,0,,RPTPMLMLMHLFFEE68CC
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤j¼d¸ô373«Ñ91~120¸¹,190.65,¤u,,,1050409,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,1,¤u¼t,¤u·~¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,0650402,190.65,2,0,0,¦³,µL,µL,135000,,,0.0,0,¼W«Ø³¡¥÷¬°289.3©W,RPRNMLMLMHLFFLE98CC
¤¯ªZ°Ï,¤g¦a,¼á¦X¬q211~240¦a¸¹,50.0,¦í,,,1050401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,¦³,6000,120,,0.0,0,,RPTNMLMLMHLFFIE88CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï·s¥ú¸ô1~30¸¹,3.41,°Ó,,,1050410,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤­¼h,37,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,0880209,65.72,2,1,1,¦³,µL,¦³,9000,137,,0.0,0,,RPQNMLNLMHLFFCE08CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï·s¥ú¸ô1~30¸¹,0.86,°Ó,,,1050408,¤g¦a1«Øª«1¨®¦ì0,¤G¤Q¤K¼h,39,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,0880209,40.29,1,1,1,¦³,µL,¦³,7000,174,,0.0,0,,RPRNMLNLMHLFFCE18CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï·s¥ú¸ô1~30¸¹,3.41,°Ó,,,1050412,¤g¦a1«Øª«1¨®¦ì0,¤Q¤G¼h,39,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,0880209,39.58,1,1,1,¦³,µL,¦³,7000,177,,0.0,0,,RPSNMLNLMHLFFCE28CC
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï¥¿¶Ô¸ô61~90¸¹,0.03,¨ä¥L,,,1050423,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥¦µn°O¨Æ¶µ,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0830809,230.81,3,2,2,¦³,µL,µL,15000,65,,0.0,0,,RPSNMLPLMHLFFCE48CC
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°ÏªFªL¸ô1~30¸¹,663.45,¤u,,,1050411,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥¦µn°O¨Æ¶µ,1,¤u¼t,,¿û³y,0680924,309.55,0,0,0,µL,µL,µL,40000,,,0.0,0,,RPWNMLPLMHLFFCE88CC
¤p´ä°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤p´ä°ÏªFªL¸ô1~30¸¹,663.45,¤u,,,1050411,¤g¦a1«Øª«1¨®¦ì0,¨£¨ä¥¦µn°O¨Æ¶µ,1,¤u¼t,,¿û³y,0680924,309.55,0,0,0,µL,µL,µL,40000,,,0.0,0,,RPOOMLPLMHLFFCE18CC
¤¯ªZ°Ï,¤g¦a,¯QªL¬q181~210¦a¸¹,1487.6,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,111111,75,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPVNMLPLMHLFFIE76CC
¤¯ªZ°Ï,¤g¦a,¯QªL¬q811~840¦a¸¹,1798.26,,¤@¯ë¹A·~°Ï,¤BºØ«Ø¿v¥Î¦a,1050330,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,170000,95,,0.0,0,«Øª«µL«O¦sµn°O544©W¡A¤Ñ¨®¯²ª÷¬°1¸U¤¸,RPWNMLPLMHLFFIE86CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¤å¿Å¸ô421~450¸¹,14.77,¦í,,,1050419,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,14,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0860627,132.72,3,2,2,¦³,¦³,¦³,13000,98,©Y¹D¥­­±,0.0,0,,RPVNMLPLMHLFFGE56CC
»ñ¤s°Ï,«Øª«,°ª¶¯¥«»ñ¤s°Ï°ê¶©¸ô1~30¸¹,0.0,¦í,,,1050422,¤g¦a0«Øª«1¨®¦ì0,¤@¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°Ó·~¥Î,¿ûµ¬²V¾®¤g³y,0730221,274.28,0,0,0,µL,µL,µL,25000,91,,0.0,0,,RPXNMLPLMHLFFGE76CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤å·µµó61~90¸¹,10.83,¦í,,,1050418,¤g¦a1«Øª«1¨®¦ì0,¤E¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1000912,76.41,2,1,1,¦³,¦³,¦³,14000,183,,0.0,0,,RPOOMLPLMHLFFGE58CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¥_©÷¤Gµó1~30¸¹,26.24,¦í,,,1050414,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1030221,149.7,3,2,2,¦³,¦³,¦³,16500,110,©Y¹D¥­­±,0.0,0,,RPSOMLPLMHLFFGE98CC
»ñ¤s°Ï,¤g¦a,»ñ«C¬q241~270¦a¸¹,524.9,¦í,,,1050408,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,80000,152,,0.0,0,,RPOQMLPLMHLFFGE78CC
»ñ¤s°Ï,¤g¦a,»ñ«C¬q241~270¦a¸¹,524.9,¦í,,,1050408,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,80000,152,,0.0,0,,RPPQMLPLMHLFFGE88CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï¦Û¥Ñ¥|¸ô301~330¸¹,129.63,¦í,,,1050301,¤g¦a1«Øª«1¨®¦ì0,¥þ,5,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1010104,461.06,8,2,5,¦³,µL,µL,68000,147,,0.0,0,,RPTOMLPLMHLFFEE88CC
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¤j¿³µó91~120¸¹,20.13,¦í,,,1050414,¤g¦a1«Øª«1¨®¦ì0,¤Q¤­¼h,15,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830121,117.0,3,2,2,¦³,µL,¦³,12000,103,,0.0,0,,RPUNMLPLMHLFFDE78CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ïµæ¤½¸ô211~240¸¹,111.0,¦í,,,1050401,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0811130,63.07,1,1,2,¦³,µL,µL,12500,198,,0.0,0,,RPTPMLQLMHLFFEE09CC
¥ªÀç°Ï,«Øª«,°ª¶¯¥«¥ªÀç°Ï¸Î¸Û¸ô361~390¸¹,0.0,¦í,,,1050401,¤g¦a0«Øª«1¨®¦ì0,¨£¨ä¥¦µn°O¨Æ¶µ,1,©±­±(©±¾Q),°Ó·~¥Î,¨£¨ä¥¦µn°O¨Æ¶µ,0980410,65.33,0,0,0,µL,µL,µL,90000,1378,,0.0,0,,RPXPMLQLMHLFFEE86CC
¥ªÀç°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¥ªÀç°Ï·s¦Nµó91~120¸¹,18.02,¦í,,,1050401,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,7,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0831128,125.7,3,2,2,¦³,¦³,¦³,12000,95,,0.0,0,,RPOQMLQLMHLFFEE68CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï·s±dµó356«Ñ1~30¸¹,23.21,¦í,,,1050416,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,13,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0890810,139.79,3,2,2,¦³,¦³,µL,13000,93,©Y¹D¾÷±ñ,17.95,0,,RPXNMLQLMHLFFGE86CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï®ü¬v¤@¸ô71«Ñ1~30¸¹,21.77,¦í,,,1050407,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,12,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0830923,146.39,3,2,2,¦³,¦³,µL,16000,109,,0.0,0,,RPOOMLQLMHLFFGE68CC
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤ý¥Í©ú¸ô181~210¸¹,88.0,¦í,,,1050425,¤g¦a1«Øª«1¨®¦ì0,¥þ,4,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g¥[±j¿j³y,0580527,71.07,0,0,0,µL,µL,¦³,40000,563,,0.0,0,,RPXOMLQLMHLFFGE96CC
¤jªÀ°Ï,¤g¦a,²MºÖ¬q61~90¦a¸¹,80.0,¤u,,,1050401,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,¦³,6300,79,,0.0,0,,RPPNMLQLMHLFFIE88CC
¤jªÀ°Ï,¤g¦a,«O¥Ò¬q241~270¦a¸¹,1831.63,¹A,,,1050415,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,¦³,105000,57,,0.0,0,,RPSNMLQLMHLFFIE56CC
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¥Ã©M¤@µó1~30¸¹,186.16,¦í,,,1050401,¤g¦a2«Øª«2¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820408,180.99,0,0,0,µL,µL,µL,23000,127,,0.0,0,¨â¤á¨Ö¦P¯²¸î,RPWNMLQLMHLFFIE96CC
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°Ï¤j©÷¸ô415«Ñ1~30¸¹,222.0,¦í,,,1050408,¤g¦a1«Øª«1¨®¦ì0,¥þ,3,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0640811,209.71,4,2,3,¦³,µL,¦³,30000,143,,0.0,0,,RPOOMLQLMHLFFIE88CC
¤¯ªZ°Ï,¤g¦a,ª÷¹©¬q691~720¦a¸¹,845.0,¦í,,,1050415,¤g¦a9«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,µL,35000,41,,0.0,0,105.05.01-108.04.30¨C¤ë¯²ª÷35000¤¸¾ã108.05.01-111.04.30¨C¤ë¯²ª÷50000¤¸¾ã,RPPOMLQLMHLFFIE98CC
©£¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«©£¤s°Ï¤½¶é¦è¸ô¤T¬q61~90¸¹,969.0,¦í,,,1050413,¤g¦a2«Øª«1¨®¦ì0,¨£¨ä¥Lµn°O¨Æ¶µ,2,©±­±(©±¾Q),¦í°Ó¥Î,¨£¨ä¥Lµn°O¨Æ¶µ,1050115,894.99,0,0,0,µL,µL,µL,230000,257,,0.0,0,,RPOOMLQLMHLFFFE58CC
¹ª¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¹ª¤s°Ï¤j¶¶¤@¸ô1021~1050¸¹,14.32,¦í,,,1050401,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,27,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840707,157.06,4,2,2,¦³,µL,¦³,15000,96,,0.0,0,,RPTOMLQLMHLFFAE58CC
